scenario_id,theme_id,scenario_group,domain,product_type,product_family_rule,product_family_label,model_name,region,carrier,os_oneui_version,intent_type,affected_function,observed_symptom,symptom_qualifier_ko,trigger_event,usage_context,onset_relation,frequency,reproducibility,user_impact,severity,diagnostic_class,user_suspected_cause,suspected_component,cause_evidence_level,attempted_action,action_result,desired_resolution,hard_negative,safety_flag,ambiguity_level,provenance_type,is_real_voc,source_anchor_id,source_usage,target_channel,target_language,missing_information_profile,recommended_split,split_group,canonical_scenario_ko,generation_constraints
GVS-0122,T13,카메라 촬영과 초점,CAMERA,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.FOCUS,NO_FUNCTION,저조도에서 초점을 잡는 동안 피사체를 놓침,LOW_LIGHT,INDOOR,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S2,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0122,GALAXY_S_ULTRA에서 LOW_LIGHT/INDOOR 조건에 저조도에서 초점을 잡는 동안 피사체를 놓침,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0123,T13,카메라 촬영과 초점,CAMERA,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.CAPTURE,INACCURATE,반려동물 촬영 시 초점이 배경으로 이동,HIGH_TEMP,PET,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S1,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TEST,GVS-0123,GALAXY_S_FE에서 HIGH_TEMP/PET 조건에 반려동물 촬영 시 초점이 배경으로 이동,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0124,T13,카메라 촬영과 초점,CAMERA,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.FOCUS,DEGRADED,근접 촬영에서 초점 전환이 반복됨,CAMERA_USE,CLOSE_UP,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TRAIN,GVS-0124,GALAXY_Z_FOLD에서 CAMERA_USE/CLOSE_UP 조건에 근접 촬영에서 초점 전환이 반복됨,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0125,T13,카메라 촬영과 초점,CAMERA,PHONE,Z_FLIP,GALAXY_Z_FLIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.CAPTURE,DELAY,줌 배율을 바꾸면 프리뷰가 잠시 멈춤,OS_UPDATE,ZOOM_SWITCH,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,TRAIN,GVS-0125,GALAXY_Z_FLIP에서 OS_UPDATE/ZOOM_SWITCH 조건에 줌 배율을 바꾸면 프리뷰가 잠시 멈춤,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0126,T13,카메라 촬영과 초점,CAMERA,PHONE,A_SERIES,GALAXY_A,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.FOCUS,NO_FUNCTION,전원 버튼 두 번으로 실행해도 촬영 버튼이 늦게 반응,TAKE_PHOTO,QUICK_LAUNCH,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S2,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0126,GALAXY_A에서 TAKE_PHOTO/QUICK_LAUNCH 조건에 전원 버튼 두 번으로 실행해도 촬영 버튼이 늦게 반응,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0127,T13,카메라 촬영과 초점,CAMERA,TABLET,TAB_S,GALAXY_TAB_S,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.CAPTURE,INACCURATE,인물모드 경계 인식이 머리카락을 잘라냄,LOW_LIGHT,PORTRAIT,IMMEDIATE,DAILY,REPRODUCIBLE,DATA_OR_SERVICE_UNAVAILABLE,S1,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CHAT_SUPPORT,KO,TIME_PATTERN,TRAIN,GVS-0127,GALAXY_TAB_S에서 LOW_LIGHT/PORTRAIT 조건에 인물모드 경계 인식이 머리카락을 잘라냄,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0128,T13,카메라 촬영과 초점,CAMERA,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.FOCUS,DEGRADED,문서 촬영 시 모서리 자동 인식이 틀림,HIGH_TEMP,DOCUMENT,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S2,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TRAIN,GVS-0128,GALAXY_S_BASE_PLUS에서 HIGH_TEMP/DOCUMENT 조건에 문서 촬영 시 모서리 자동 인식이 틀림,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0129,T13,카메라 촬영과 초점,CAMERA,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.CAPTURE,DELAY,연속 촬영 중 일부 프레임이 저장되지 않음,CAMERA_USE,MULTIPLE_SHOTS,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S1,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0129,GALAXY_S_ULTRA에서 CAMERA_USE/MULTIPLE_SHOTS 조건에 연속 촬영 중 일부 프레임이 저장되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0130,T13,카메라 촬영과 초점,CAMERA,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.FOCUS,NO_FUNCTION,업데이트 후 카메라 첫 실행이 현저히 느려짐,OS_UPDATE,AFTER_UPDATE,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,CAMERA_APP|AF|OIS|ISP|SENSOR,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC015,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0130,GALAXY_S_FE에서 OS_UPDATE/AFTER_UPDATE 조건에 업데이트 후 카메라 첫 실행이 현저히 느려짐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0131,T14,사진 품질,CAMERA,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,DEGRADED,인물 사진 피부색이 실제보다 노랗게 보임,LOW_LIGHT,SKIN_TONE,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S1,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TRAIN,GVS-0131,GALAXY_S_BASE_PLUS에서 LOW_LIGHT/SKIN_TONE 조건에 인물 사진 피부색이 실제보다 노랗게 보임,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0132,T14,사진 품질,CAMERA,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,VISUAL_ARTIFACT,야간 사진이 과도하게 밝아져 분위기가 사라짐,TAKE_PHOTO,NIGHT_MODE,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S2,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0132,GALAXY_S_ULTRA에서 TAKE_PHOTO/NIGHT_MODE 조건에 야간 사진이 과도하게 밝아져 분위기가 사라짐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0133,T14,사진 품질,CAMERA,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,INACCURATE,역광에서 얼굴이 뭉개지고 배경만 선명,OS_UPDATE,BACKLIGHT,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TRAIN,GVS-0133,GALAXY_S_FE에서 OS_UPDATE/BACKLIGHT 조건에 역광에서 얼굴이 뭉개지고 배경만 선명,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0134,T14,사진 품질,CAMERA,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,DEGRADED,LED 조명 아래 줄무늬가 생김,UNKNOWN,LED_LIGHT,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TRAIN,GVS-0134,GALAXY_Z_FOLD에서 UNKNOWN/LED_LIGHT 조건에 LED 조명 아래 줄무늬가 생김,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0135,T14,사진 품질,CAMERA,PHONE,Z_FLIP,GALAXY_Z_FLIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,VISUAL_ARTIFACT,초광각과 기본 카메라 색감 차이가 큼,LOW_LIGHT,ULTRAWIDE,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S1,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,VALID,GVS-0135,GALAXY_Z_FLIP에서 LOW_LIGHT/ULTRAWIDE 조건에 초광각과 기본 카메라 색감 차이가 큼,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0136,T14,사진 품질,CAMERA,PHONE,A_SERIES,GALAXY_A,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,INACCURATE,망원 전환 순간 색온도와 노출이 달라짐,TAKE_PHOTO,TELEPHOTO,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S2,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0136,GALAXY_A에서 TAKE_PHOTO/TELEPHOTO 조건에 망원 전환 순간 색온도와 노출이 달라짐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0137,T14,사진 품질,CAMERA,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,DEGRADED,음식 사진 보정이 과해 색이 부자연스러움,OS_UPDATE,FOOD,IMMEDIATE,DAILY,REPRODUCIBLE,DATA_OR_SERVICE_UNAVAILABLE,S1,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CHAT_SUPPORT,KO,TIME_PATTERN,TRAIN,GVS-0137,GALAXY_S_BASE_PLUS에서 OS_UPDATE/FOOD 조건에 음식 사진 보정이 과해 색이 부자연스러움,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0138,T14,사진 품질,CAMERA,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,VISUAL_ARTIFACT,셀카가 촬영 후 자동으로 얼굴을 바꿈,UNKNOWN,SELFIE,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S2,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TRAIN,GVS-0138,GALAXY_S_ULTRA에서 UNKNOWN/SELFIE 조건에 셀카가 촬영 후 자동으로 얼굴을 바꿈,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0139,T14,사진 품질,CAMERA,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,INACCURATE,RAW와 자동 사진의 디테일 차이가 과도함,LOW_LIGHT,RAW_VS_AUTO,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0139,GALAXY_S_FE에서 LOW_LIGHT/RAW_VS_AUTO 조건에 RAW와 자동 사진의 디테일 차이가 과도함,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0140,T14,사진 품질,CAMERA,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.IMAGE_QUALITY,DEGRADED,밤에 광원 주변 플레어가 크게 번짐,TAKE_PHOTO,LENS_FLARE,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,SENSOR|LENS|ISP|IMAGE_PROCESSING,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC018,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0140,GALAXY_Z_FOLD에서 TAKE_PHOTO/LENS_FLARE 조건에 밤에 광원 주변 플레어가 크게 번짐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0141,T15,동영상과 OIS,CAMERA,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.VIDEO,DEGRADED,4K60 녹화에서 프레임이 주기적으로 끊김,RECORD_VIDEO,4K60,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S1,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,OIS|MIC|ENCODER|STORAGE|CAMERA_APP,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TEST,GVS-0141,GALAXY_S_BASE_PLUS에서 RECORD_VIDEO/4K60 조건에 4K60 녹화에서 프레임이 주기적으로 끊김,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0142,T15,동영상과 OIS,CAMERA,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.OIS,AUDIO_ARTIFACT,8K 촬영 몇 분 뒤 녹화가 종료,NAVIGATION,8K,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S2,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,OIS|MIC|ENCODER|STORAGE|CAMERA_APP,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,VALID,GVS-0142,GALAXY_S_ULTRA에서 NAVIGATION/8K 조건에 8K 촬영 몇 분 뒤 녹화가 종료,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0143,T15,동영상과 OIS,CAMERA,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.VIDEO,FREEZE,걸으면서 촬영할 때 화면이 미세하게 튐,HIGH_TEMP,WALKING,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,OIS|MIC|ENCODER|STORAGE|CAMERA_APP,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,VALID,GVS-0143,GALAXY_S_FE에서 HIGH_TEMP/WALKING 조건에 걸으면서 촬영할 때 화면이 미세하게 튐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0144,T15,동영상과 OIS,CAMERA,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.OIS,DELAY,줌 전환 시 영상 밝기와 초점이 튐,OS_UPDATE,ZOOM_SWITCH,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,OIS|MIC|ENCODER|STORAGE|CAMERA_APP,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TRAIN,GVS-0144,GALAXY_Z_FOLD에서 OS_UPDATE/ZOOM_SWITCH 조건에 줌 전환 시 영상 밝기와 초점이 튐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0145,T15,동영상과 OIS,CAMERA,PHONE,Z_FLIP,GALAXY_Z_FLIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.VIDEO,VISUAL_ARTIFACT,장시간 녹화 후 음성과 영상 싱크가 어긋남,IMPACT,LONG_RECORDING,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S1,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,OIS|MIC|ENCODER|STORAGE|CAMERA_APP,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,TRAIN,GVS-0145,GALAXY_Z_FLIP에서 IMPACT/LONG_RECORDING 조건에 장시간 녹화 후 음성과 영상 싱크가 어긋남,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0146,T15,동영상과 OIS,CAMERA,PHONE,A_SERIES,GALAXY_A,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,CAMERA.OIS,DEGRADED,바람 소리가 음성을 완전히 덮음,RECORD_VIDEO,WIND,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S2,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,OIS|MIC|ENCODER|STORAGE|CAMERA_APP,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0146,GALAXY_A에서 RECORD_VIDEO/WIND 조건에 바람 소리가 음성을 완전히 덮음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
